altitude,is_sea,digue,densite_bati,obstacle_height
-2.0,false,0,0.0,0.0
-2.0,false,0,0.0,0.0
-2.0,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
5.0,true,0,0.0,0.0
5.0,true,0,0.0,0.0
2.0,true,0,0.0,0.0
0.9375,false,0,0.0,0.0
0.6875,false,0,0.0,0.0
1.5625,false,0,16.769637498599675,0.0
1.875,false,0,11.386187500187827,0.0
3.1875,false,0,0.0,0.0
2.9375,false,0,0.0,0.0
1.6875,false,0,0.0,0.0
0.25,false,0,0.3515125000788437,0.0
0.625,false,0,0.0,0.0
0.9375,false,0,4.995899999564989,0.0
1.375,false,0,42.43332499993881,0.0
1.3125,false,0,72.4124750014557,0.0
3.4375,false,0,47.38637500009676,0.0
3.3333333333333335,false,0,21.26795000024514,0.0
-2.0,false,0,0.24202499998441782,0.0
-2.0,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
5.333333333333333,true,0,0.0,0.0
1.875,true,0,0.0,0.0
1.3125,false,0,0.0,0.0
0.6875,false,0,0.0,0.0
2.0,false,0,13.925112500170572,0.0
2.9375,false,0,26.812674999369055,0.0
3.0,false,0,0.06119999997743872,0.0
3.0,false,0,0.0,0.0
1.9375,false,0,0.0,0.0
0.3125,false,0,0.0,0.0
0.0,false,0,0.0,0.0
-0.0625,false,0,3.0379499999893858,0.0
1.0625,false,0,11.653125000088925,0.0
0.375,false,0,5.830137499523012,0.0
1.1875,false,0,38.96701249936234,0.0
4.75,false,0,50.42951249932219,0.0
1.0,false,0,21.23510000054921,0.0
-2.0,false,0,0.0,0.0
-2.0,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
6.1,true,0,0.0,0.0
3.625,true,0,0.0,0.0
1.3125,true,0,0.0,0.0
1.75,false,0,0.0,0.0
3.0625,false,0,0.2395375000625485,0.0
4.1875,false,0,0.18919999997527776,0.0
3.5,false,0,4.698824999763672,0.0
1.4375,false,0,0.0,0.0
0.8125,false,0,0.0,0.0
0.625,false,0,0.33528750001101293,0.0
1.25,false,0,0.011412499997188569,0.0
0.75,false,0,0.10655000001842856,0.0
0.6875,false,0,0.0,0.0
0.875,false,0,0.12354999987674382,0.0
0.5625,false,0,0.0,0.0
3.6875,false,0,4.315049999808073,0.0
3.4,false,0,22.669149999952094,0.0
-2.0,false,0,6.314199999924768,0.0
-2.0,false,0,0.0,0.0
-2.0,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
6.916666666666667,true,0,0.0,0.0
8.125,true,0,0.0,0.0
2.0,true,0,0.0,0.0
3.8125,false,0,0.0,0.0
3.5,false,0,0.0,0.0
3.25,false,0,0.24058749989899078,0.0
2.8125,false,0,4.924387499835915,0.0
2.0625,false,0,0.09950000002294837,0.0
1.6875,false,0,0.0,0.0
2.5625,false,0,0.06695000002732268,0.0
1.3125,false,0,1.6757250000874688,0.0
0.6875,false,0,3.06458750018797,0.0
0.9375,false,0,0.0,0.0
0.125,false,0,0.0,0.0
0.1875,false,0,0.0,0.0
1.3125,false,0,0.06431249993015808,0.0
3.6666666666666665,false,0,0.0,0.0
-2.0,false,0,5.1417750003309495,0.0
-2.0,false,0,0.0,0.0
-2.0,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
7.8125,true,0,0.0,0.0
6.8125,true,0,0.0,0.0
1.625,true,0,0.0,0.0
5.6875,true,0,0.0,0.0
3.5625,false,0,0.0,0.0
2.875,false,0,0.03379999996669649,0.0
3.125,false,0,2.8006749997389226,0.0
3.6875,false,0,0.0,0.0
2.0,false,0,0.5193999997864317,0.0
2.375,false,0,0.15372499979836576,0.0
2.0625,false,0,0.0,0.0
2.3125,false,0,1.214087499442148,0.0
2.625,false,0,0.0,0.0
0.5625,false,0,0.0,0.0
0.875,false,0,0.0,0.0
0.0,false,0,0.09634999997598644,0.0
0.9375,false,0,0.0,0.0
4.818181818181818,false,0,0.6908749999934736,0.0
8.0,false,0,5.213487500105945,0.0
-2.0,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
5.333333333333333,true,0,0.0,0.0
7.9375,true,0,0.0,0.0
6.25,true,0,0.0,0.0
4.1875,true,0,0.0,0.0
2.875,true,0,0.0,0.0
3.0,false,0,0.0,0.0
3.5625,false,0,0.0,0.0
3.875,false,0,0.0765500000571803,0.0
3.9375,false,0,0.0,0.0
3.8125,false,0,0.7293499998938554,0.0
3.625,false,0,3.210350000736142,0.0
2.6875,false,0,0.0,0.0
2.125,false,0,0.0,0.0
1.3125,false,0,0.0,0.0
0.125,false,0,0.0,0.0
1.125,false,0,0.0,0.0
1.6875,false,0,0.0,0.0
1.0625,false,0,0.0,0.0
2.75,false,0,3.1266500001642794,0.0
6.0,false,0,17.087387500195256,0.0
8.11111111111111,false,0,0.0,0.0
-2.0,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
6.333333333333333,true,0,0.0,0.0
8.6875,true,0,0.0,0.0
6.6875,true,0,0.0,0.0
6.75,true,0,0.0,0.0
6.125,true,0,0.0,0.0
3.3125,false,0,0.0,0.0
3.75,false,0,0.0,0.0
4.375,false,0,1.693850000147597,0.0
4.25,false,0,0.036262499999695864,0.0
4.5,false,0,0.16901249997893028,0.0
2.875,false,0,0.0,0.0
2.375,false,0,0.2433124998840431,0.0
2.125,false,0,0.0,0.0
0.875,false,0,2.034400000200077,0.0
0.4375,false,0,0.05453749993489183,0.0
2.1875,false,0,0.5951749999165433,0.0
2.875,false,0,1.6974999993386664,0.0
1.4375,false,0,0.0,0.0
1.5,false,0,0.0,0.0
5.5625,false,0,10.202474999972498,0.0
10.8125,false,0,3.1699000001221305,0.0
9.428571428571429,false,0,0.0,0.0
8.1,false,0,0.0,0.0
6.5,false,0,0.0,0.0
2.625,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
2.0,true,0,0.0,0.0
7.0,true,0,0.0,0.0
8.0,true,0,0.0,0.0
10.5,true,0,0.0,0.0
10.75,true,0,0.0,0.0
11.875,true,0,0.0,0.0
11.75,true,0,0.0,0.0
7.25,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
7.5,true,0,0.0,0.0
7.466666666666667,true,0,0.0,0.0
11.5625,true,0,0.0,0.0
5.75,true,0,0.0,0.0
4.5,true,0,0.0,0.0
5.8125,false,0,0.0,0.0
4.75,false,0,0.0,0.0
4.5,false,0,1.3075000000995933,0.0
4.625,false,0,12.495300000079007,0.0
4.8125,false,0,0.6401749998875633,0.0
3.625,false,0,0.3361749996841274,0.0
3.125,false,0,0.7510999998776154,0.0
3.875,false,0,0.08444999993870152,0.0
1.4375,false,0,0.0,0.0
1.375,false,0,0.0,0.0
1.5,false,0,2.0118000001006617,0.0
2.125,false,0,4.195324999489651,0.0
3.1875,false,0,1.0939499999153603,0.0
2.125,false,0,0.0,0.0
2.3125,false,0,0.0,0.0
3.875,false,0,0.0,0.0
8.0,false,0,17.835275000418484,0.0
10.375,false,1,0.541862500138933,0.0
8.0,false,1,0.0,0.0
8.5,false,0,0.0,0.0
7.0625,false,0,0.0,0.0
7.555555555555555,false,0,0.0,0.0
5.5,true,0,0.0,0.0
10.363636363636363,true,0,0.0,0.0
7.230769230769231,true,0,0.0,0.0
7.6875,true,0,0.0,0.0
10.4375,true,0,0.0,0.0
12.1875,true,0,0.0,0.0
9.375,true,0,0.0,0.0
13.625,true,0,0.0,0.0
12.5,true,0,0.0,0.0
7.928571428571429,true,0,0.0,0.0
5.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
7.461538461538462,true,0,0.0,0.0
10.8125,true,0,0.0,0.0
13.25,true,0,0.0,0.0
3.6875,true,0,0.0,0.0
4.5625,true,0,0.0,0.0
4.625,false,0,0.0,0.0
5.6875,false,0,0.0,0.0
5.9375,false,0,5.206912500490776,0.0
5.25,false,0,36.37753749833428,0.0
3.5625,false,0,45.24376249976508,0.0
4.375,false,0,15.722299999028541,0.0
3.625,false,0,3.2115124999354783,0.0
4.4375,false,0,0.0,0.0
3.25,false,0,0.0,0.0
1.6875,false,0,0.0,0.0
5.5,false,0,17.369525000926906,0.0
4.5,false,0,12.040212500063257,0.0
4.3125,false,0,0.0,0.0
4.375,false,0,0.0,0.0
4.375,false,0,1.1419999999567154,0.0
5.0,false,0,1.4066999998328145,0.0
2.375,false,0,10.711224999904871,0.0
7.25,false,1,13.591012500145103,0.0
8.5,false,1,0.0,0.0
8.75,false,1,0.0,0.0
9.8125,false,0,0.0,0.0
9.8125,false,0,0.0,0.0
7.875,false,0,0.0,0.0
13.375,false,0,0.0,0.0
10.3125,false,0,0.0,0.0
10.75,false,0,0.0,0.0
11.8125,false,0,0.0,0.0
8.875,false,0,0.0,0.0
9.125,false,0,0.0,0.0
12.25,false,0,0.0,0.0
10.75,false,0,0.0,0.0
9.75,false,0,0.0,0.0
7.125,false,0,0.0,0.0
3.25,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
1.0,true,0,0.0,0.0
4.6875,true,0,0.0,0.0
9.1875,true,0,0.0,0.0
12.125,true,0,0.0,0.0
5.6875,true,0,0.0,0.0
5.5625,false,0,0.0,0.0
5.5,false,0,0.0,0.0
5.6875,false,1,3.3212250005324226,0.0
5.6875,false,0,11.47137500041839,0.0
5.3125,false,0,30.552525000756646,0.0
4.5,false,0,55.91211250089204,0.0
5.0,false,0,40.10541250068453,0.0
4.6875,false,0,0.0,0.0
6.125,false,0,0.0,0.0
4.9375,false,0,0.0,0.0
4.6875,false,0,0.0,0.0
7.5625,false,0,0.0,0.0
7.6875,false,0,0.07022500001492735,0.0
5.875,false,0,0.0,0.0
6.4375,false,0,0.0,0.0
5.3125,false,0,0.14063750003571182,0.0
3.875,false,0,0.42378749988211206,0.0
4.75,false,0,5.686687500302237,0.0
5.8125,false,0,43.335299998945295,0.0
5.4375,false,0,1.4084249998122502,0.0
5.3125,false,0,0.0,0.0
8.125,false,1,0.0,0.0
10.8125,false,1,0.7351624999190592,0.0
12.8125,false,2,0.0,0.0
10.0625,false,0,0.0,0.0
10.125,false,0,0.0,0.0
11.25,false,0,0.0,0.0
11.0,false,0,0.0,0.0
8.5625,false,0,0.0,0.0
8.25,false,0,0.0,0.0
5.875,false,0,0.22206249996709815,0.0
8.0,false,0,0.2727750001165201,0.0
8.0,false,0,0.0,0.0
7.3125,false,0,0.0,0.0
4.875,true,0,0.0,0.0
5.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
1.125,true,0,0.0,0.0
8.3125,true,0,0.0,0.0
17.5625,true,0,0.0,0.0
6.25,true,0,0.0,0.0
5.25,false,0,0.0,0.0
5.25,false,1,1.1689124999662293,0.0
5.25,false,1,21.875362498665584,0.0
5.25,false,0,16.559824999580478,0.0
6.1875,false,0,4.177887500298622,0.0
6.4375,false,0,1.7639375001992448,0.0
7.4375,false,0,0.0,0.0
8.6875,false,0,0.0,0.0
7.125,false,0,0.0,0.0
5.1875,false,0,0.0,0.0
3.5,false,0,0.16918749995453983,0.0
4.9375,false,0,0.0,0.0
6.8125,false,0,0.0838625000350832,0.0
8.25,false,0,2.9371250002950613,0.0
7.1875,false,0,1.4492875000297267,0.0
5.625,false,0,0.054262500072841065,0.0
5.4375,false,0,0.24352499990412035,0.0
4.9375,false,0,9.363112499243998,0.0
4.0,false,0,53.05453750186299,0.0
3.375,false,0,4.57965000063016,0.0
2.0625,false,0,0.0,0.0
2.1875,false,0,0.0,0.0
2.8125,false,0,0.4093624998373444,0.0
3.5625,false,0,0.0,0.0
6.6875,false,0,0.0,0.0
9.375,false,0,0.0,0.0
8.5625,false,0,0.0,0.0
8.0625,false,0,0.0,0.0
8.0,false,0,0.0,0.0
6.3125,false,0,0.0,0.0
6.8125,false,0,0.872074999682173,0.0
7.0625,false,0,0.5975124999245716,0.0
5.8125,false,0,0.0,0.0
9.4375,false,0,0.0,0.0
5.933333333333334,false,0,0.0,0.0
5.5,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
5.875,true,0,0.0,0.0
17.625,true,0,0.0,0.0
11.875,true,0,0.0,0.0
6.375,false,0,0.0,0.0
5.625,false,1,0.6217999999298146,0.0
4.9375,false,0,25.76487499924804,0.0
5.9375,false,0,16.29072499946184,0.0
7.4375,false,0,0.2141625000197149,0.0
8.75,false,0,0.14493749992238736,0.0
9.0,false,0,0.0,0.0
8.5625,false,0,0.0,0.0
6.8125,false,0,0.0,0.0
6.5625,false,0,4.219125000406174,0.0
3.3125,false,0,3.1401374999660514,0.0
4.25,false,0,1.053812500074433,0.0
6.3125,false,0,6.294350000578706,0.0
8.25,false,0,24.625300000221927,0.0
8.25,false,0,50.041125000362484,0.0
7.0,false,0,11.945587500024514,0.0
6.9375,false,0,0.015400000009723589,0.0
5.5,false,0,0.2732125001796317,0.0
5.6875,false,0,11.938799999619098,0.0
3.0,false,0,1.0360124998293871,0.0
2.1875,false,0,0.16002500006204504,0.0
1.25,false,0,1.7200625000105938,0.0
2.25,false,0,3.2042375001669234,0.0
1.1875,false,0,0.0,0.0
1.6875,false,0,0.0,0.0
1.5625,false,0,0.0,0.0
3.5625,false,0,0.0,0.0
3.3125,false,0,0.0,0.0
6.3125,false,0,0.0,0.0
7.9375,false,0,0.0,0.0
5.8125,false,0,0.0,0.0
7.375,false,0,0.0,0.0
7.125,false,0,0.0,0.0
8.5,false,0,0.0,0.0
5.4,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
3.9375,true,0,0.0,0.0
12.3125,true,0,0.0,0.0
18.125,true,0,0.0,0.0
9.5,false,0,0.0,0.0
7.75,false,2,0.0,0.0
6.375,false,2,22.452324999721736,0.0
6.6875,false,0,7.950600000419637,0.0
7.1875,false,0,7.9668500000120765,0.0
8.6875,false,0,4.737774999559602,0.0
8.8125,false,0,0.5773000000220812,0.0
7.6875,false,0,0.0,0.0
6.8125,false,0,0.0,0.0
7.0,false,0,19.233450000250244,0.0
5.0,false,0,15.68131250008575,0.0
4.0625,false,0,25.86628750053596,0.0
7.25,false,0,46.950750001435026,0.0
8.375,false,0,45.84153750103328,0.0
8.8125,false,0,65.92383749936936,0.0
6.75,false,0,27.961100000419528,0.0
4.9375,false,0,7.722362499896804,0.0
6.75,false,0,0.33866249970235224,0.0
6.3125,false,0,2.9061749998850313,0.0
5.1875,false,0,0.448625000188993,0.0
1.9375,false,0,0.3115249999917083,0.0
2.125,false,0,2.203812500104228,0.0
2.375,false,0,0.47434999986056053,0.0
2.5,false,0,0.8576500000821192,0.0
2.0,false,0,0.6159250000218118,0.0
0.9375,false,0,0.9404250001427746,0.0
1.75,false,0,0.0,0.0
1.6875,false,0,0.0,0.0
1.6875,false,0,0.0,0.0
2.25,false,0,0.0,0.0
5.6875,false,0,0.0,0.0
9.625,false,0,0.0,0.0
7.5625,false,0,0.0,0.0
9.1875,false,0,0.0,0.0
5.142857142857143,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
4.4,true,0,0.0,0.0
12.0625,true,0,0.0,0.0
18.8125,true,0,0.0,0.0
9.75,false,0,0.0,0.0
7.3125,false,0,0.0,0.0
5.6875,false,2,10.00899999980142,0.0
7.0625,false,0,12.817749999298524,0.0
6.875,false,0,64.21419999983718,0.0
8.375,false,0,33.4368249995719,0.0
8.3125,false,0,0.04730000002711604,0.0
8.625,false,0,1.4749249997072287,0.0
7.75,false,0,7.092962499682708,0.0
7.25,false,0,49.013312498352995,0.0
7.0,false,0,87.17379999908417,0.0
6.25,false,0,62.46335000112326,0.0
9.0,false,0,16.487287499046896,0.0
8.9375,false,0,5.256275000206261,0.0
8.0625,false,0,8.0666624998612,0.0
6.0625,false,0,3.985174999775018,0.0
4.5625,false,0,2.428775000446368,0.0
4.4375,false,0,0.16616250002037705,0.0
4.875,false,0,0.054687499968516934,0.0
4.125,false,0,4.162025000535462,0.0
2.8125,false,0,23.849900001898774,0.0
2.0,false,0,3.293075000028174,0.0
2.4375,false,0,0.0,0.0
2.1875,false,0,0.0,0.0
1.5625,false,0,0.0,0.0
1.9375,false,0,1.334900000121424,0.0
1.5625,false,0,0.0,0.0
1.1875,false,0,0.09212500007018389,0.0
1.75,false,0,0.0,0.0
1.125,false,0,0.0,0.0
2.0625,false,0,0.0,0.0
6.9375,false,0,0.0,0.0
6.75,false,0,0.4057000000964443,0.0
7.6875,false,0,0.0,0.0
7.583333333333333,false,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
0.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
-2.0,true,0,0.0,0.0
1.0,true,0,0.0,0.0
14.5625,true,0,0.0,0.0
11.75,true,0,0.0,0.0
6.1875,true,0,0.0,0.0
5.0625,false,0,0.0,0.0
6.8125,false,2,4.131074999582529,0.0
7.625,false,0,18.04741250011374,0.0
8.0,false,0,23.40108749954215,0.0
8.0,false,0,39.37849999894911,0.0
7.75,false,0,0.5559625000525427,0.0
8.5625,false,0,0.0,0.0
8.1875,false,0,2.9555250001019897,0.0
7.75,false,0,41.08701249795823,0.0
8.0625,false,0,56.76476249893942,0.0
8.5,false,0,14.000499999927156,0.0
9.6875,false,0,0.6143999998931045,0.0
6.0625,false,0,2.0056874995088,0.0
5.9375,false,0,1.164187500198466,0.0
